,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ReportWeekly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Period Name,,Squad Number,Player Full Name,,mins played,Team Name,Match Name,Position Tag,As At Date,Round Name,Match Date,Yellow Card,Red Card,Goal,Assist,Dribble,Offside,Own Goal,Goal Against,Stand. Tackle,Unsucc Stand. Tackle,Tackle,Unsucc Tackle,Def Aerial,Unsucc Def Aerial,Clear,Headed Clear,Own Box Clear,Progr Rec,Unprogr Rec,Progr Inter,Unprogr Inter,Progr Regain ,Blocked Shot,Blocked Cross,Stand. Tackle Success ,Tackle Success ,Def Aerial Success ,Att 1v1,Att Aerial,Efforts on Goal,Header on Target,Header off Target,Shot on Target,Shot off Target,Att Shot Blockd,Cross,Unsucc Cross,Efficiency ,Side Back,Unsucc Side Back,Long,Unsucc Long,Forward,Unsucc Forward,Line Break,Pass into Oppo Box,Loss of Poss,Success,Unsuccess,Pass Completion ,Progr Pass Attempt ,Progr Pass Completion ,Foul Won,Foul Conceded,FK,Unsucc FK,Corner Kick,Short Corner,Unsucc Corner Kick,PK Won,PK Conceded,PK Scored,PK Missed,Throw,Unsucc Throw,Hands GK,Unsucc Hands,Ground GK,Unsucc Ground,Save Held,Save Parried,Save % ,Successful Cross,Opposition,Starts,,Unsucc Att 1v1,Att 1v1 Success % ,Unsucc Dribble,Dribble Success % ,Throw in,Opp Effort on Goal,Chance Created,Unsucc cross GK,Throw in against
1st Half,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,77,Aaron Choi,,45,Boston Bolts U19 MLS Next,Rochester vs. Boston Bolts U19 MLS Next 2025-03-30,GK,3/30/2025 12:00:00 AM,Round 0330,3/30/2025 12:00:00 AM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,,4,0,3,2,12,1,4,0,0,19,3,86.36,81.82,83.33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,66.67,0,Rochester,1,,0,,0,,0,9,0,0,9
,,17,Ben Shapiro,,45,Boston Bolts U19 MLS Next,Rochester vs. Boston Bolts U19 MLS Next 2025-03-30,CM,3/30/2025 12:00:00 AM,Round 0330,3/30/2025 12:00:00 AM,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,1,1,1,2,40,0,0,66.67,,,1,0,1,0,0,1,0,0,1,1,100,4,2,0,1,8,2,0,2,5,12,5,70.59,64.71,72.73,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,Rochester,1,,0,100,0,100,0,0,3,0,0
,,13,George Nouaime,,45,Boston Bolts U19 MLS Next,Rochester vs. Boston Bolts U19 MLS Next 2025-03-30,DM,3/30/2025 12:00:00 AM,Round 0330,3/30/2025 12:00:00 AM,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,1,3,0,83.33,0,0,100,,,0,0,3,0,1,1,0,1,0,0,33.33,5,0,0,0,9,1,0,0,0,14,1,93.33,66.67,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Rochester,1,,0,,0,,0,0,0,0,0
,,3,Giovanni Della Rocca,,45,Boston Bolts U19 MLS Next,Rochester vs. Boston Bolts U19 MLS Next 2025-03-30,RB,3/30/2025 12:00:00 AM,Round 0330,3/30/2025 12:00:00 AM,0,0,0,0,1,0,0,0,3,1,0,0,0,1,0,0,0,5,3,0,1,55.56,1,0,75,,0,0,0,0,0,0,0,0,0,3,0,,8,0,1,1,7,3,3,0,2,16,4,80,60,66.67,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Rochester,1,,0,,0,100,6,0,2,0,0
,,10,Ian Hecker,,45,Boston Bolts U19 MLS Next,Rochester vs. Boston Bolts U19 MLS Next 2025-03-30,CM,3/30/2025 12:00:00 AM,Round 0330,3/30/2025 12:00:00 AM,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,2,1,3,0,83.33,1,0,100,,,0,0,1,0,0,0,1,0,1,2,0,6,0,1,1,12,3,3,1,1,19,4,82.61,73.91,76.47,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Rochester,1,,0,,0,100,0,0,3,0,0
,,16,Mason Taylor,,45,Boston Bolts U19 MLS Next,Rochester vs. Boston Bolts U19 MLS Next 2025-03-30,RW,3/30/2025 12:00:00 AM,Round 0330,3/30/2025 12:00:00 AM,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,3,1,83.33,0,0,100,,,0,0,2,0,1,0,1,0,0,1,0,6,1,0,1,5,2,1,0,1,11,4,73.33,53.33,62.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Rochester,1,,0,,0,100,0,0,2,0,0
,,30,Daniel Woodward,,45,Boston Bolts U19 MLS Next,Rochester vs. Boston Bolts U19 MLS Next 2025-03-30,LB,3/30/2025 12:00:00 AM,Round 0330,3/30/2025 12:00:00 AM,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,2,2,1,0,60,0,1,0,100,,0,0,0,0,0,0,0,0,0,0,,6,0,1,1,3,0,2,0,1,10,1,90.91,45.45,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Rochester,1,,0,,0,,4,0,0,0,0
,,25,Henry Wassarman,,45,Boston Bolts U19 MLS Next,Rochester vs. Boston Bolts U19 MLS Next 2025-03-30,LCB,3/30/2025 12:00:00 AM,Round 0330,3/30/2025 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,83.33,0,0,,,,0,0,0,0,0,0,0,0,0,0,,11,0,1,4,16,1,6,0,0,28,5,84.85,66.67,77.27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Rochester,1,,0,,0,,0,0,0,0,0
,,29,Zachary Miles,,45,Boston Bolts U19 MLS Next,Rochester vs. Boston Bolts U19 MLS Next 2025-03-30,RCB,3/30/2025 12:00:00 AM,Round 0330,3/30/2025 12:00:00 AM,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,2,1,1,0,75,1,0,100,100,100,0,0,0,0,0,0,0,0,0,0,,13,0,3,2,9,1,5,0,0,25,3,89.29,53.57,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Rochester,1,,0,,0,100,0,0,0,0,0
