,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ReportWeekly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Period Name,,Squad Number,Player Full Name,,mins played,Team Name,Match Name,Position Tag,As At Date,Round Name,Match Date,Yellow Card,Red Card,Goal,Assist,Dribble,Offside,Own Goal,Goal Against,Stand. Tackle,Unsucc Stand. Tackle,Tackle,Unsucc Tackle,Def Aerial,Unsucc Def Aerial,Clear,Headed Clear,Own Box Clear,Progr Rec,Unprogr Rec,Progr Inter,Unprogr Inter,Progr Regain ,Blocked Shot,Blocked Cross,Stand. Tackle Success ,Tackle Success ,Def Aerial Success ,Att 1v1,Att Aerial,Efforts on Goal,Header on Target,Header off Target,Shot on Target,Shot off Target,Att Shot Blockd,Cross,Unsucc Cross,Efficiency ,Side Back,Unsucc Side Back,Long,Unsucc Long,Forward,Unsucc Forward,Line Break,Pass into Oppo Box,Loss of Poss,Success,Unsuccess,Pass Completion ,Progr Pass Attempt ,Progr Pass Completion ,Foul Won,Foul Conceded,FK,Unsucc FK,Corner Kick,Short Corner,Unsucc Corner Kick,PK Won,PK Conceded,PK Scored,PK Missed,Throw,Unsucc Throw,Hands GK,Unsucc Hands,Ground GK,Unsucc Ground,Save Held,Save Parried,Save % ,Successful Cross,Opposition,Starts,,Unsucc Att 1v1,Att 1v1 Success % ,Unsucc Dribble,Dribble Success % ,Throw in,Opp Effort on Goal,Chance Created,Unsucc cross GK,Throw in against
1st Half,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2,Oscar Robertson,,45,Boston Bolts U16 NALB,Boston Bolts U16 NALB vs. IFA 2025-03-23,RB,3/23/2025 12:00:00 AM,Round 0323,3/23/2025 12:00:00 AM,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,3,1,2,37.5,0,0,100,,,0,0,0,0,0,0,0,0,0,3,,19,0,1,0,8,6,0,1,5,28,6,82.35,44.12,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,IFA,1,,0,,1,50,6,0,1,0,0
,,3,Milo Brandon,,23,Boston Bolts U16 NALB,Boston Bolts U16 NALB vs. IFA 2025-03-23,LW,3/23/2025 12:00:00 AM,Round 0323,3/23/2025 12:00:00 AM,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,0,0,,,,0,0,1,0,0,1,0,0,0,3,100,1,0,0,0,3,0,0,0,0,4,0,100,75,100,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,IFA,0,,0,,0,100,0,0,0,0,0
,,4,Donovan Eaton,,45,Boston Bolts U16 NALB,Boston Bolts U16 NALB vs. IFA 2025-03-23,CM,3/23/2025 12:00:00 AM,Round 0323,3/23/2025 12:00:00 AM,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,4,2,1,1,62.5,0,0,66.67,,,0,0,1,0,0,0,1,0,0,0,0,12,0,0,0,8,3,3,0,2,20,3,86.96,47.83,72.73,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,IFA,1,,0,,0,100,0,0,0,0,0
,,5,Dean Ezzat,,22,Boston Bolts U16 NALB,Boston Bolts U16 NALB vs. IFA 2025-03-23,DM,3/23/2025 12:00:00 AM,Round 0323,3/23/2025 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,3,1,62.5,0,0,,,,0,0,0,0,0,0,0,0,0,0,,6,0,0,0,3,4,2,0,1,9,4,69.23,53.85,42.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,IFA,1,,0,,0,,0,0,1,0,0
,,6,Kai Veson,,23,Boston Bolts U16 NALB,Boston Bolts U16 NALB vs. IFA 2025-03-23,LCB,3/23/2025 12:00:00 AM,Round 0323,3/23/2025 12:00:00 AM,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,0,0,,,,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,14,2,1,0,0,15,2,88.24,94.12,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,IFA,0,,0,,0,100,0,0,0,0,0
,,7,Owen Spinney,,22,Boston Bolts U16 NALB,Boston Bolts U16 NALB vs. IFA 2025-03-23,LCB,3/23/2025 12:00:00 AM,Round 0323,3/23/2025 12:00:00 AM,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,75,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,9,0,2,3,9,2,6,0,2,20,5,80,64,68.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,IFA,1,,0,,0,100,0,0,0,0,0
,,8,Joseph Sousa,,23,Boston Bolts U16 NALB,Boston Bolts U16 NALB vs. IFA 2025-03-23,DM,3/23/2025 12:00:00 AM,Round 0323,3/23/2025 12:00:00 AM,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,33.33,0,0,100,,,0,0,3,0,0,2,0,1,0,0,66.67,6,1,0,0,0,3,0,0,2,6,4,60,30,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,IFA,0,,0,,0,100,0,0,0,0,0
,,9,Owen Smith,,22,Boston Bolts U16 NALB,Boston Bolts U16 NALB vs. IFA 2025-03-23,ATT,3/23/2025 12:00:00 AM,Round 0323,3/23/2025 12:00:00 AM,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,50,0,0,100,,,0,0,1,0,1,0,0,0,0,0,0,3,1,0,0,1,0,0,0,2,4,1,80,20,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,IFA,1,,0,,0,,0,0,0,0,0
,,10,Max Christiano,,32,Boston Bolts U16 NALB,Boston Bolts U16 NALB vs. IFA 2025-03-23,CM,3/23/2025 12:00:00 AM,Round 0323,3/23/2025 12:00:00 AM,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,60,0,0,,,,0,0,0,0,0,0,0,0,1,0,,1,0,0,0,3,1,1,0,1,4,1,80,80,75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,IFA,1,,0,,0,100,0,0,1,0,0
,,11,Matthew DeSantis,,23,Boston Bolts U16 NALB,Boston Bolts U16 NALB vs. IFA 2025-03-23,LB,3/23/2025 12:00:00 AM,Round 0323,3/23/2025 12:00:00 AM,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,0,0,,,,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,1,1,1,0,1,3,1,75,50,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,IFA,0,,0,,0,100,3,0,0,0,0
,,12,Liam Bazant,,45,Boston Bolts U16 NALB,Boston Bolts U16 NALB vs. IFA 2025-03-23,RCB,3/23/2025 12:00:00 AM,Round 0323,3/23/2025 12:00:00 AM,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,6,1,1,0,87.5,0,0,100,,,0,0,0,0,0,0,0,0,0,0,,28,0,3,4,9,1,6,0,0,40,5,88.89,37.78,70.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,IFA,1,,0,,0,,0,0,0,0,0
,,13,Alexander Lucas,,22,Boston Bolts U16 NALB,Boston Bolts U16 NALB vs. IFA 2025-03-23,RW,3/23/2025 12:00:00 AM,Round 0323,3/23/2025 12:00:00 AM,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,1,1,0,50,0,0,66.67,,,0,0,0,0,0,0,0,0,0,0,,3,0,0,0,3,0,0,0,4,6,0,100,50,100,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,IFA,1,,0,,0,100,1,0,0,0,0
,,17,Brandon Park,,35,Boston Bolts U16 NALB,Boston Bolts U16 NALB vs. IFA 2025-03-23,LW,3/23/2025 12:00:00 AM,Round 0323,3/23/2025 12:00:00 AM,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,4,1,2,0,85.71,0,0,100,,,0,0,1,0,0,0,0,1,0,3,0,4,0,0,1,5,4,1,0,0,9,5,64.29,71.43,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,IFA,1,,0,,0,100,0,0,0,0,0
,,19,Samuel Safi,,23,Boston Bolts U16 NALB,Boston Bolts U16 NALB vs. IFA 2025-03-23,RW,3/23/2025 12:00:00 AM,Round 0323,3/23/2025 12:00:00 AM,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100,,,2,0,1,0,0,0,0,1,0,1,0,3,0,0,0,1,0,0,1,4,4,0,100,25,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,IFA,0,,0,100,0,100,1,0,0,0,0
,,24,Andrew Wenzel,,22,Boston Bolts U16 NALB,Boston Bolts U16 NALB vs. IFA 2025-03-23,LB,3/23/2025 12:00:00 AM,Round 0323,3/23/2025 12:00:00 AM,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,1,1,2,1,60,0,0,100,,,0,0,0,0,0,0,0,0,0,0,,7,0,0,0,1,3,0,0,0,8,3,72.73,36.36,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,IFA,1,,0,,0,100,0,0,0,0,0
,,31,Sawyer Jacobson,,45,Boston Bolts U16 NALB,Boston Bolts U16 NALB vs. IFA 2025-03-23,GK,3/23/2025 12:00:00 AM,Round 0323,3/23/2025 12:00:00 AM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,100,0,0,,,,0,0,0,0,0,0,0,0,0,0,,3,0,1,2,28,0,0,0,0,32,2,94.12,91.18,93.55,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,5,0,3,0,75,0,IFA,1,,0,,0,,0,5,0,0,16
,,14,Wyatt Conley,,23,Boston Bolts U16 NALB,Boston Bolts U16 NALB vs. IFA 2025-03-23,ATT,3/23/2025 12:00:00 AM,Round 0323,3/23/2025 12:00:00 AM,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,1,0,1,0,0,1,0,0,0,0,100,5,0,0,0,4,1,0,2,2,9,1,90,50,80,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,IFA,0,,0,100,0,100,0,0,1,0,0
2nd Half,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2,Oscar Robertson,,45,Boston Bolts U16 NALB,Boston Bolts U16 NALB vs. IFA 2025-03-23,RB,3/23/2025 12:00:00 AM,Round 0323,3/23/2025 12:00:00 AM,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,3,1,1,50,0,0,100,,,0,0,1,0,0,0,1,0,0,0,0,7,0,0,0,11,4,3,0,1,18,4,81.82,68.18,73.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,IFA,0,,0,,0,100,3,0,2,0,0
