,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ReportWeekly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Period Name,,Squad Number,Player Full Name,,mins played,Team Name,Match Name,Position Tag,As At Date,Round Name,Match Date,Yellow Card,Red Card,Goal,Assist,Dribble,Offside,Own Goal,Goal Against,Stand. Tackle,Unsucc Stand. Tackle,Tackle,Unsucc Tackle,Def Aerial,Unsucc Def Aerial,Clear,Headed Clear,Own Box Clear,Progr Rec,Unprogr Rec,Progr Inter,Unprogr Inter,Progr Regain ,Blocked Shot,Blocked Cross,Stand. Tackle Success ,Tackle Success ,Def Aerial Success ,Att 1v1,Att Aerial,Efforts on Goal,Header on Target,Header off Target,Shot on Target,Shot off Target,Att Shot Blockd,Cross,Unsucc Cross,Efficiency ,Side Back,Unsucc Side Back,Long,Unsucc Long,Forward,Unsucc Forward,Line Break,Pass into Oppo Box,Loss of Poss,Success,Unsuccess,Pass Completion ,Progr Pass Attempt ,Progr Pass Completion ,Foul Won,Foul Conceded,FK,Unsucc FK,Corner Kick,Short Corner,Unsucc Corner Kick,PK Won,PK Conceded,PK Scored,PK Missed,Throw,Unsucc Throw,Hands GK,Unsucc Hands,Ground GK,Unsucc Ground,Save Held,Save Parried,Save % ,Successful Cross,Opposition,Starts,,Unsucc Att 1v1,Att 1v1 Success % ,Unsucc Dribble,Dribble Success % ,Throw in,Opp Effort on Goal,Chance Created,Unsucc cross GK,Throw in against
1st Half,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,Gavin Bohan,,23,Boston Bolts U16 NALSS,Boston Bolts U16 NALSS vs. NY Elite Alleycats 2025-03-23,ATT,3/23/2025 12:00:00 AM,Round 0323,3/23/2025 12:00:00 AM,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,100,0,0,100,,,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,1,1,0,0,1,2,2,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,NY Elite Alleycats,0,,0,,0,,0,0,0,0,0
,,10,Declan Carey,,45,Boston Bolts U16 NALSS,Boston Bolts U16 NALSS vs. NY Elite Alleycats 2025-03-23,LCB,3/23/2025 12:00:00 AM,Round 0323,3/23/2025 12:00:00 AM,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,2,7,3,0,0,70,0,1,100,100,,0,0,0,0,0,0,0,0,0,0,,6,0,0,3,10,5,10,0,0,16,8,66.67,75,55.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,NY Elite Alleycats,1,,0,,0,100,0,0,0,0,0
,,11,Aaden Chen,,18,Boston Bolts U16 NALSS,Boston Bolts U16 NALSS vs. NY Elite Alleycats 2025-03-23,RB,3/23/2025 12:00:00 AM,Round 0323,3/23/2025 12:00:00 AM,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,100,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,3,0,0,3,1,75,100,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,NY Elite Alleycats,0,,0,,0,,1,0,0,0,0
,,3,Dylan Fisher,,18,Boston Bolts U16 NALSS,Boston Bolts U16 NALSS vs. NY Elite Alleycats 2025-03-23,CM,3/23/2025 12:00:00 AM,Round 0323,3/23/2025 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,75,0,0,,,,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,2,1,0,0,2,4,1,80,60,66.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,NY Elite Alleycats,0,,0,,0,,0,0,0,0,0
,,13,Mikey Giglio,,35,Boston Bolts U16 NALSS,Boston Bolts U16 NALSS vs. NY Elite Alleycats 2025-03-23,LB,3/23/2025 12:00:00 AM,Round 0323,3/23/2025 12:00:00 AM,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,4,0,0,33.33,0,0,100,,,0,0,0,0,0,0,0,0,1,1,,0,1,0,0,3,6,2,0,3,3,7,30,90,33.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,NY Elite Alleycats,1,,0,,0,,8,0,1,0,0
,,19,Nolan Golding,,23,Boston Bolts U16 NALSS,Boston Bolts U16 NALSS vs. NY Elite Alleycats 2025-03-23,AM,3/23/2025 12:00:00 AM,Round 0323,3/23/2025 12:00:00 AM,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,50,0,0,,,,1,0,1,0,0,0,1,0,0,0,0,3,1,1,0,1,0,1,0,3,5,1,83.33,33.33,100,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,NY Elite Alleycats,0,,0,100,0,100,0,0,0,0,0
,,4,Rory Gorham,,27,Boston Bolts U16 NALSS,Boston Bolts U16 NALSS vs. NY Elite Alleycats 2025-03-23,CM,3/23/2025 12:00:00 AM,Round 0323,3/23/2025 12:00:00 AM,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,1,80,0,0,100,,,0,0,0,0,0,0,0,0,0,0,,6,0,0,0,2,2,1,0,0,8,2,80,40,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,NY Elite Alleycats,1,,0,,0,,0,0,0,0,0
,,6,Tommy McAuliffe,,22,Boston Bolts U16 NALSS,Boston Bolts U16 NALSS vs. NY Elite Alleycats 2025-03-23,CM,3/23/2025 12:00:00 AM,Round 0323,3/23/2025 12:00:00 AM,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,0,0,50,0,1,100,,,0,0,0,0,0,0,0,0,0,0,,3,0,0,0,0,3,0,0,1,3,3,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,NY Elite Alleycats,1,,0,,0,,0,0,0,0,0
,,6,Tommy McAuliffe,,10,Boston Bolts U16 NALSS,Boston Bolts U16 NALSS vs. NY Elite Alleycats 2025-03-23,LW,3/23/2025 12:00:00 AM,Round 0323,3/23/2025 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,100,0,0,,,100,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,1,0,100,100,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,NY Elite Alleycats,0,,0,,0,,0,0,0,0,0
