,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ReportWeekly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Period Name,,Squad Number,Player Full Name,,mins played,Team Name,Match Name,Position Tag,As At Date,Round Name,Match Date,Yellow Card,Red Card,Goal,Assist,Dribble,Offside,Own Goal,Goal Against,Stand. Tackle,Unsucc Stand. Tackle,Tackle,Unsucc Tackle,Def Aerial,Unsucc Def Aerial,Clear,Headed Clear,Own Box Clear,Progr Rec,Unprogr Rec,Progr Inter,Unprogr Inter,Progr Regain ,Blocked Shot,Blocked Cross,Stand. Tackle Success ,Tackle Success ,Def Aerial Success ,Att 1v1,Att Aerial,Efforts on Goal,Header on Target,Header off Target,Shot on Target,Shot off Target,Att Shot Blockd,Cross,Unsucc Cross,Efficiency ,Side Back,Unsucc Side Back,Long,Unsucc Long,Forward,Unsucc Forward,Line Break,Pass into Oppo Box,Loss of Poss,Success,Unsuccess,Pass Completion ,Progr Pass Attempt ,Progr Pass Completion ,Foul Won,Foul Conceded,FK,Unsucc FK,Corner Kick,Short Corner,Unsucc Corner Kick,PK Won,PK Conceded,PK Scored,PK Missed,Throw,Unsucc Throw,Hands GK,Unsucc Hands,Ground GK,Unsucc Ground,Save Held,Save Parried,Save % ,Successful Cross,Opposition,Starts,,Unsucc Att 1v1,Att 1v1 Success % ,Unsucc Dribble,Dribble Success % ,Throw in,Opp Effort on Goal,Chance Created,Unsucc cross GK,Throw in against
,1st Half,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1,Oliver van den Bosch,,45,Boston Bolts U19 NALB,Boston Bolts U19 NALB vs. Seacoast of Bedford 2025-03-01,GK,3/1/2025 12:00:00 AM,Round 0301,3/1/2025 12:00:00 AM,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,1,1,0,0,0,100,0,0,,,,1,0,0,0,0,0,0,0,0,0,,0,0,1,5,17,0,7,0,0,18,5,78.26,100,78.26,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,4,0,3,0,75,0,Seacoast of Bedford,1,,0,100,0,100,0,3,0,0,10
,,,2,Charlie Roberts,,45,Boston Bolts U19 NALB,Boston Bolts U19 NALB vs. Seacoast of Bedford 2025-03-01,RCB,3/1/2025 12:00:00 AM,Round 0301,3/1/2025 12:00:00 AM,0,0,0,0,0,0,0,0,2,0,0,0,5,0,6,0,0,6,0,4,0,100,0,0,100,,100,0,0,0,0,0,0,0,0,0,0,,12,0,0,5,16,1,11,0,0,28,6,82.35,64.71,72.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Seacoast of Bedford,1,,0,,0,,1,0,1,0,0
,,,3,Marco Hoxholli,,27,Boston Bolts U19 NALB,Boston Bolts U19 NALB vs. Seacoast of Bedford 2025-03-01,CM,3/1/2025 12:00:00 AM,Round 0301,3/1/2025 12:00:00 AM,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,100,0,0,100,,,0,0,0,0,0,0,0,0,0,1,,3,0,0,0,4,4,0,0,1,7,4,63.64,72.73,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Seacoast of Bedford,1,,0,,0,,0,0,0,0,0
,,,4,Emmanuel Bellone,,13,Boston Bolts U19 NALB,Boston Bolts U19 NALB vs. Seacoast of Bedford 2025-03-01,RW,3/1/2025 12:00:00 AM,Round 0301,3/1/2025 12:00:00 AM,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,1,1,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Seacoast of Bedford,0,,0,100,0,100,0,0,0,0,0
,,,5,Jaden Barrack-Anidi,,45,Boston Bolts U19 NALB,Boston Bolts U19 NALB vs. Seacoast of Bedford 2025-03-01,LCB,3/1/2025 12:00:00 AM,Round 0301,3/1/2025 12:00:00 AM,0,0,0,0,5,0,0,0,2,0,0,0,0,0,3,0,3,4,0,4,0,100,0,0,100,,,2,0,0,0,0,0,0,0,0,0,,8,0,2,1,16,3,8,0,0,26,4,86.67,73.33,81.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Seacoast of Bedford,1,,0,100,0,100,1,0,0,0,0
,,,7,Jason Xintaropoulos,,28,Boston Bolts U19 NALB,Boston Bolts U19 NALB vs. Seacoast of Bedford 2025-03-01,LW,3/1/2025 12:00:00 AM,Round 0301,3/1/2025 12:00:00 AM,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,100,0,0,100,,,1,0,2,0,0,1,1,0,0,0,50,1,0,0,1,5,0,1,0,4,6,1,85.71,85.71,83.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Seacoast of Bedford,1,,0,100,1,0,0,0,1,0,0
,,,7,Jason Xintaropoulos,,3,Boston Bolts U19 NALB,Boston Bolts U19 NALB vs. Seacoast of Bedford 2025-03-01,RW,3/1/2025 12:00:00 AM,Round 0301,3/1/2025 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Seacoast of Bedford,0,,0,,0,,0,0,0,0,0
