,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ReportWeekly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Period Name,,Squad Number,Player Full Name,,mins played,Team Name,Match Name,Position Tag,As At Date,Round Name,Match Date,Yellow Card,Red Card,Goal,Assist,Dribble,Offside,Own Goal,Goal Against,Stand. Tackle,Unsucc Stand. Tackle,Tackle,Unsucc Tackle,Def Aerial,Unsucc Def Aerial,Clear,Headed Clear,Own Box Clear,Progr Rec,Unprogr Rec,Progr Inter,Unprogr Inter,Progr Regain ,Blocked Shot,Blocked Cross,Stand. Tackle Success ,Tackle Success ,Def Aerial Success ,Att 1v1,Att Aerial,Efforts on Goal,Header on Target,Header off Target,Shot on Target,Shot off Target,Att Shot Blockd,Cross,Unsucc Cross,Efficiency ,Side Back,Unsucc Side Back,Long,Unsucc Long,Forward,Unsucc Forward,Line Break,Pass into Oppo Box,Loss of Poss,Success,Unsuccess,Pass Completion ,Progr Pass Attempt ,Progr Pass Completion ,Foul Won,Foul Conceded,FK,Unsucc FK,Corner Kick,Short Corner,Unsucc Corner Kick,PK Won,PK Conceded,PK Scored,PK Missed,Throw,Unsucc Throw,Hands GK,Unsucc Hands,Ground GK,Unsucc Ground,Save Held,Save Parried,Save % ,Successful Cross,Opposition,Starts,,Unsucc Att 1v1,Att 1v1 Success % ,Unsucc Dribble,Dribble Success % ,Throw in,Opp Effort on Goal,Chance Created,Unsucc cross GK,Throw in against
1st Half,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,Jake Ciavarro,,45,Boston Bolts U17 MLS Next,Boston Bolts U17 MLS Next vs. Oakwood  2024-11-23,RCB,11/23/2024 12:00:00 AM,Round 1123,11/23/2024 12:00:00 AM,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,6,4,0,1,54.55,1,0,100,,,0,0,0,0,0,0,0,0,0,0,,10,0,1,2,17,5,7,0,1,28,7,80,71.43,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Oakwood ,1,,0,,0,,0,0,0,0,0
,,15,Jonah Greenblatt,,45,Boston Bolts U17 MLS Next,Boston Bolts U17 MLS Next vs. Oakwood  2024-11-23,LB,11/23/2024 12:00:00 AM,Round 1123,11/23/2024 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,2,2,3,37.5,0,0,,,0,0,0,1,0,0,0,0,1,0,1,0,9,0,0,0,2,5,0,1,1,11,5,68.75,43.75,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Oakwood ,1,,0,,0,,8,0,0,0,0
,,25,Kaio Morais,,45,Boston Bolts U17 MLS Next,Boston Bolts U17 MLS Next vs. Oakwood  2024-11-23,RW,11/23/2024 12:00:00 AM,Round 1123,11/23/2024 12:00:00 AM,0,0,0,0,4,0,0,0,3,0,0,0,0,0,1,0,0,2,1,2,0,80,0,0,100,,,2,0,2,0,0,1,1,0,1,2,50,8,0,0,0,2,5,2,0,5,10,5,66.67,46.67,28.57,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Oakwood ,1,,0,100,0,100,1,0,0,0,0
,,18,Killian Walsh,,45,Boston Bolts U17 MLS Next,Boston Bolts U17 MLS Next vs. Oakwood  2024-11-23,ATT,11/23/2024 12:00:00 AM,Round 1123,11/23/2024 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,5,0,0,0,2,0,0,0,2,7,0,100,28.57,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Oakwood ,1,,0,,0,,0,0,0,0,0
,,5,Sam Cunniffe,,45,Boston Bolts U17 MLS Next,Boston Bolts U17 MLS Next vs. Oakwood  2024-11-23,LCB,11/23/2024 12:00:00 AM,Round 1123,11/23/2024 12:00:00 AM,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,2,1,2,20,0,0,100,,,0,1,0,0,0,0,0,0,0,0,,9,0,4,2,12,5,10,0,0,25,7,78.13,71.88,69.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Oakwood ,1,,0,,0,100,0,0,0,0,0
,,21,Vasilian Mbrice,,45,Boston Bolts U17 MLS Next,Boston Bolts U17 MLS Next vs. Oakwood  2024-11-23,AM,11/23/2024 12:00:00 AM,Round 1123,11/23/2024 12:00:00 AM,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,2,2,2,2,50,0,0,100,,,0,0,0,0,0,0,0,0,0,1,,4,0,0,0,8,4,0,1,3,12,4,75,75,66.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Oakwood ,1,,0,,0,100,0,0,0,0,0
,,13,Casey Powers,,45,Boston Bolts U17 MLS Next,Boston Bolts U17 MLS Next vs. Oakwood  2024-11-23,GK,11/23/2024 12:00:00 AM,Round 1123,11/23/2024 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,100,0,0,,,,0,0,0,0,0,0,0,0,0,0,,2,0,0,1,11,0,1,0,0,13,1,92.86,85.71,91.67,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,3,0,100,1,Oakwood ,1,,0,,0,,0,4,0,0,11
,,8,Karim Eljamal,,45,Boston Bolts U17 MLS Next,Boston Bolts U17 MLS Next vs. Oakwood  2024-11-23,CM,11/23/2024 12:00:00 AM,Round 1123,11/23/2024 12:00:00 AM,0,0,1,0,2,0,0,0,4,1,0,0,0,0,0,0,0,2,3,3,4,41.67,0,0,80,,,1,0,1,0,0,1,0,0,0,2,100,10,3,1,1,9,8,4,0,2,20,12,62.5,59.38,52.63,1,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,0,Oakwood ,1,,0,100,0,100,1,0,2,0,0
,,10,Julian Martinez,,45,Boston Bolts U17 MLS Next,Boston Bolts U17 MLS Next vs. Oakwood  2024-11-23,LW,11/23/2024 12:00:00 AM,Round 1123,11/23/2024 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,100,0,0,,,,0,0,1,0,0,0,0,1,0,1,0,4,0,0,0,2,1,0,1,1,6,1,85.71,42.86,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Oakwood ,1,,0,,0,,0,0,1,0,0
