,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ReportWeekly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Period Name,,Squad Number,Player Full Name,,mins played,Team Name,Match Name,Position Tag,As At Date,Round Name,Match Date,Yellow Card,Red Card,Goal,Assist,Dribble,Offside,Own Goal,Goal Against,Stand. Tackle,Unsucc Stand. Tackle,Tackle,Unsucc Tackle,Def Aerial,Unsucc Def Aerial,Clear,Headed Clear,Own Box Clear,Progr Rec,Unprogr Rec,Progr Inter,Unprogr Inter,Progr Regain ,Blocked Shot,Blocked Cross,Stand. Tackle Success ,Tackle Success ,Def Aerial Success ,Att 1v1,Att Aerial,Efforts on Goal,Header on Target,Header off Target,Shot on Target,Shot off Target,Att Shot Blockd,Cross,Unsucc Cross,Efficiency ,Side Back,Unsucc Side Back,Long,Unsucc Long,Forward,Unsucc Forward,Line Break,Pass into Oppo Box,Loss of Poss,Success,Unsuccess,Pass Completion ,Progr Pass Attempt ,Progr Pass Completion ,Foul Won,Foul Conceded,FK,Unsucc FK,Corner Kick,Short Corner,Unsucc Corner Kick,PK Won,PK Conceded,PK Scored,PK Missed,Throw,Unsucc Throw,Hands GK,Unsucc Hands,Ground GK,Unsucc Ground,Save Held,Save Parried,Save % ,Successful Cross,Opposition,Starts,
1st Half,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,Devin Smith,,45,Boston Bolts U16,Boston Bolts U16 vs. IFA U16 2023-09-23,LB,9/23/2023 12:00:00 AM,Round 0923,9/23/2023 12:00:00 AM,0,0,0,0,5,0,0,0,1,1,0,1,0,0,1,0,1,4,3,1,0,62.5,0,0,50,0,,0,0,1,0,0,0,1,0,0,5,0,10,1,2,0,9,3,7,3,4,21,4,84,56,78.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,IFA U16,1,
,,0,Ethan Pham,,45,Boston Bolts U16,Boston Bolts U16 vs. IFA U16 2023-09-23,RB,9/23/2023 12:00:00 AM,Round 0923,9/23/2023 12:00:00 AM,0,0,0,0,4,0,0,0,2,0,0,1,2,0,1,1,0,3,5,0,0,37.5,0,0,100,0,100,1,0,0,0,0,0,0,0,0,0,,9,0,0,0,4,1,3,1,1,13,1,92.86,35.71,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,IFA U16,1,
,,0,Finn van Clief,,45,Boston Bolts U16,Boston Bolts U16 vs. IFA U16 2023-09-23,ATT,9/23/2023 12:00:00 AM,Round 0923,9/23/2023 12:00:00 AM,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,50,0,0,100,,,0,2,1,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,3,0,100,33.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,IFA U16,1,
,,0,Jake Ciavarro,,45,Boston Bolts U16,Boston Bolts U16 vs. IFA U16 2023-09-23,RCB,9/23/2023 12:00:00 AM,Round 0923,9/23/2023 12:00:00 AM,0,0,0,0,1,0,0,0,3,3,0,0,1,0,6,1,4,6,2,1,0,77.78,0,0,50,,100,1,0,0,0,0,0,0,0,0,0,,12,0,1,0,27,1,6,0,0,40,1,97.56,70.73,96.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,IFA U16,1,
,,0,Killian Walsh,,45,Boston Bolts U16,Boston Bolts U16 vs. IFA U16 2023-09-23,ATT,9/23/2023 12:00:00 AM,Round 0923,9/23/2023 12:00:00 AM,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33.33,,,0,1,1,1,0,0,0,0,0,1,100,4,1,0,0,3,0,0,0,2,7,1,87.5,37.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,IFA U16,1,
,,0,Sam Cunniffe,,45,Boston Bolts U16,Boston Bolts U16 vs. IFA U16 2023-09-23,LCB,9/23/2023 12:00:00 AM,Round 0923,9/23/2023 12:00:00 AM,0,0,0,0,8,0,0,0,4,2,0,0,0,0,2,1,1,5,2,0,0,71.43,0,0,66.67,,,0,0,0,0,0,0,0,0,0,0,,10,0,2,0,27,3,19,2,1,39,3,92.86,76.19,90.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,IFA U16,1,
,,0,Vasilian Mbrice,,45,Boston Bolts U16,Boston Bolts U16 vs. IFA U16 2023-09-23,CM,9/23/2023 12:00:00 AM,Round 0923,9/23/2023 12:00:00 AM,0,0,0,0,3,0,0,0,4,1,0,0,0,0,1,0,1,5,1,1,0,85.71,0,0,80,,,0,0,2,0,0,0,1,1,0,0,0,11,1,1,0,7,2,2,1,4,19,3,86.36,45.45,80,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,IFA U16,1,
,,0,William Recupero,,45,Boston Bolts U16,Boston Bolts U16 vs. IFA U16 2023-09-23,AM,9/23/2023 12:00:00 AM,Round 0923,9/23/2023 12:00:00 AM,0,0,0,0,9,0,0,0,2,2,0,0,0,0,0,0,0,2,0,1,0,100,0,0,50,,,2,0,2,0,0,0,1,1,0,1,0,17,1,0,0,12,2,4,2,4,29,3,90.63,43.75,85.71,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,IFA U16,1,
,,0,Landon van Buren,,45,Boston Bolts U16,Boston Bolts U16 vs. IFA U16 2023-09-23,DM,9/23/2023 12:00:00 AM,Round 0923,9/23/2023 12:00:00 AM,0,0,0,0,4,0,0,0,2,2,0,1,0,0,0,0,0,6,3,1,0,70,0,0,50,0,,0,0,1,0,0,0,0,1,0,1,0,21,1,2,0,27,3,15,1,1,50,4,92.59,59.26,90.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,IFA U16,1,
,,0,Casey Powers,,45,Boston Bolts U16,Boston Bolts U16 vs. IFA U16 2023-09-23,GK,9/23/2023 12:00:00 AM,Round 0923,9/23/2023 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,7,0,0,0,0,7,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,1,100,1,IFA U16,1,
,,0,Logan Moniz,,45,Boston Bolts U16,Boston Bolts U16 vs. IFA U16 2023-09-23,CM,9/23/2023 12:00:00 AM,Round 0923,9/23/2023 12:00:00 AM,0,0,0,0,5,0,0,0,5,0,2,1,0,0,0,0,0,6,1,1,0,87.5,0,0,100,66.67,,0,0,1,0,0,0,0,1,0,0,0,15,2,0,0,7,6,6,2,2,22,8,73.33,43.33,53.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,IFA U16,1,
2nd Half,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,Brendan Furlonge,,40,Boston Bolts U16,Boston Bolts U16 vs. IFA U16 2023-09-23,RB,9/23/2023 12:00:00 AM,Round 0923,9/23/2023 12:00:00 AM,0,0,0,0,3,0,0,0,3,0,0,0,0,0,1,0,0,2,2,0,0,50,0,0,100,,,1,0,1,0,0,0,1,0,1,1,0,4,0,0,0,6,3,3,1,3,10,3,76.92,69.23,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,IFA U16,0,
,,0,Devin Smith,,45,Boston Bolts U16,Boston Bolts U16 vs. IFA U16 2023-09-23,LB,9/23/2023 12:00:00 AM,Round 0923,9/23/2023 12:00:00 AM,0,0,0,0,1,0,0,0,4,2,1,0,0,1,0,0,0,6,0,0,1,85.71,0,0,66.67,100,0,0,0,0,0,0,0,0,0,0,0,,4,0,0,0,10,1,4,0,5,14,1,93.33,73.33,90.91,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,IFA U16,0,
,,0,Ethan Pham,,5,Boston Bolts U16,Boston Bolts U16 vs. IFA U16 2023-09-23,RB,9/23/2023 12:00:00 AM,Round 0923,9/23/2023 12:00:00 AM,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,100,0,0,100,,100,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,2,2,1,66.67,66.67,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,IFA U16,0,
,,0,Finn van Clief,,45,Boston Bolts U16,Boston Bolts U16 vs. IFA U16 2023-09-23,ATT,9/23/2023 12:00:00 AM,Round 0923,9/23/2023 12:00:00 AM,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,3,0,2,0,100,0,0,0,,50,0,0,2,0,0,1,1,0,0,0,50,5,0,0,0,1,1,0,0,2,6,1,85.71,28.57,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,IFA U16,0,
,,0,Jake Ciavarro,,40,Boston Bolts U16,Boston Bolts U16 vs. IFA U16 2023-09-23,DM,9/23/2023 12:00:00 AM,Round 0923,9/23/2023 12:00:00 AM,0,0,0,0,1,0,0,0,3,4,0,0,0,0,2,2,2,5,3,2,0,70,0,0,42.86,,,1,0,0,0,0,0,0,0,0,0,,6,0,0,1,11,2,5,0,1,17,3,85,70,78.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,IFA U16,0,
,,0,Jake Ciavarro,,5,Boston Bolts U16,Boston Bolts U16 vs. IFA U16 2023-09-23,RCB,9/23/2023 12:00:00 AM,Round 0923,9/23/2023 12:00:00 AM,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,100,0,0,100,,,1,0,0,0,0,0,0,0,0,0,,4,0,0,0,4,0,1,0,0,8,0,100,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,IFA U16,0,
,,0,Jonah Greenblatt,,32,Boston Bolts U16,Boston Bolts U16 vs. IFA U16 2023-09-23,LW,9/23/2023 12:00:00 AM,Round 0923,9/23/2023 12:00:00 AM,0,0,1,0,0,1,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,100,0,0,33.33,,0,0,1,1,0,0,1,0,0,0,0,100,3,2,0,0,1,0,0,0,0,4,2,66.67,16.67,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,IFA U16,0,
,,0,Kaio Morias,,32,Boston Bolts U16,Boston Bolts U16 vs. IFA U16 2023-09-23,RW,9/23/2023 12:00:00 AM,Round 0923,9/23/2023 12:00:00 AM,0,0,0,0,3,0,0,0,2,2,0,0,0,0,1,0,0,2,0,0,0,100,0,0,50,,,1,0,1,0,0,0,1,0,0,0,0,4,1,0,0,5,1,1,0,3,9,2,81.82,54.55,83.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,IFA U16,0,
,,0,Killian Walsh,,13,Boston Bolts U16,Boston Bolts U16 vs. IFA U16 2023-09-23,ATT,9/23/2023 12:00:00 AM,Round 0923,9/23/2023 12:00:00 AM,0,0,0,0,2,0,0,0,2,2,0,0,0,0,1,0,0,1,0,0,0,100,0,0,50,,,0,0,0,0,0,0,0,0,0,1,,1,0,0,0,0,0,0,0,0,1,0,100,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,IFA U16,0,
,,0,Marcus Cooper,,40,Boston Bolts U16,Boston Bolts U16 vs. IFA U16 2023-09-23,RCB,9/23/2023 12:00:00 AM,Round 0923,9/23/2023 12:00:00 AM,0,0,0,0,2,0,0,0,1,1,0,0,1,0,4,2,4,2,3,0,0,40,0,0,50,,100,1,0,0,0,0,0,0,0,0,0,,5,0,0,0,8,1,3,0,0,13,1,92.86,64.29,88.89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,IFA U16,0,
,,0,Sam Cunniffe,,45,Boston Bolts U16,Boston Bolts U16 vs. IFA U16 2023-09-23,LCB,9/23/2023 12:00:00 AM,Round 0923,9/23/2023 12:00:00 AM,0,0,0,0,3,0,0,0,2,2,0,1,0,0,1,0,0,3,0,0,0,100,1,0,50,0,,0,0,0,0,0,0,0,0,0,0,,9,0,3,2,13,0,12,0,1,25,2,92.59,66.67,88.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,IFA U16,0,
,,0,Vasilian Mbrice,,13,Boston Bolts U16,Boston Bolts U16 vs. IFA U16 2023-09-23,CM,9/23/2023 12:00:00 AM,Round 0923,9/23/2023 12:00:00 AM,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,60,,,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,2,1,0,0,0,3,1,75,75,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,IFA U16,0,
,,0,William Recupero,,45,Boston Bolts U16,Boston Bolts U16 vs. IFA U16 2023-09-23,AM,9/23/2023 12:00:00 AM,Round 0923,9/23/2023 12:00:00 AM,0,0,1,0,6,1,0,0,2,2,1,0,0,0,0,0,0,2,1,0,0,66.67,0,0,50,100,,3,1,2,0,0,2,0,0,0,0,100,3,0,0,0,12,1,1,3,4,15,1,93.75,81.25,92.31,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,IFA U16,0,
