,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Action Details,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Player Full Name,,Team,Match Date,Opposition,,Action,Period,Time,,x,y,ex,ey,Dir,Video Link
Aaron Choi,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Kick Off,1st Half,00:00,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574303&type=Action&PhysicalStats=
Benjamin Wiseman,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Throw-in,1st Half,00:12,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574466&type=Action&PhysicalStats=
Henry Wassarman,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Forward,1st Half,00:13,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574955&type=Action&PhysicalStats=
Benjamin Wiseman,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Unsucc Long,1st Half,00:15,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574454&type=Action&PhysicalStats=
Benjamin Wiseman,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Line Break,1st Half,00:15,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574461&type=Action&PhysicalStats=
Aaron Choi,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Throw-in against,1st Half,00:28,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574344&type=Action&PhysicalStats=
Benjamin Wiseman,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Throw-in,1st Half,01:21,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574467&type=Action&PhysicalStats=
Henry Wassarman,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Line Break,1st Half,01:23,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=575010&type=Action&PhysicalStats=
Henry Wassarman,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Unsucc Long,1st Half,01:23,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=575001&type=Action&PhysicalStats=
Ben Shapiro,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Stand Tackle,1st Half,02:02,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574379&type=Action&PhysicalStats=
Adin Pezo,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Forward,1st Half,02:03,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574825&type=Action&PhysicalStats=
Ben Shapiro,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Forward,1st Half,02:05,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574382&type=Action&PhysicalStats=
Nicholas Duarte Mesquita,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Loss of Poss,1st Half,02:08,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574726&type=Action&PhysicalStats=
Amir Yahalom,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Unsucc Forward,1st Half,02:20,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574917&type=Action&PhysicalStats=
Amir Yahalom,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Unprogr Rec,1st Half,02:20,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574913&type=Action&PhysicalStats=
Amir Yahalom,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Stand Tackle,1st Half,02:35,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574864&type=Action&PhysicalStats=
Ian Hecker,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Unsucc Forward,1st Half,02:39,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574605&type=Action&PhysicalStats=
Ian Hecker,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Att 1v1,1st Half,02:39,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574628&type=Action&PhysicalStats=
Ian Hecker,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Dribble,1st Half,02:39,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574546&type=Action&PhysicalStats=
Aaron Choi,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Throw-in against,1st Half,02:46,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574345&type=Action&PhysicalStats=
Ian Hecker,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Stand Tackle,1st Half,03:13,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574539&type=Action&PhysicalStats=
Benjamin Wiseman,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Throw-in,1st Half,03:36,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574468&type=Action&PhysicalStats=
Adin Pezo,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Side Back,1st Half,03:38,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574842&type=Action&PhysicalStats=
Ben Shapiro,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Unsucc Forward,1st Half,03:39,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574401&type=Action&PhysicalStats=
Benjamin Wiseman,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Throw-in,1st Half,03:48,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574469&type=Action&PhysicalStats=
Ian Hecker,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Unsucc Att Aerial,1st Half,03:49,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574596&type=Action&PhysicalStats=
Ian Hecker,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Unsucc Forward,1st Half,03:49,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574606&type=Action&PhysicalStats=
Ian Hecker,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Unprogr Inter,1st Half,03:53,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574590&type=Action&PhysicalStats=
Ian Hecker,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Loss of Poss,1st Half,03:53,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574572&type=Action&PhysicalStats=
Ben Shapiro,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Unsucc Forward,1st Half,03:54,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574402&type=Action&PhysicalStats=
Ben Shapiro,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Unprogr Rec,1st Half,03:54,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574396&type=Action&PhysicalStats=
Benjamin Wiseman,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Throw-in,1st Half,05:33,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574470&type=Action&PhysicalStats=
Ben Shapiro,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Side Back,1st Half,05:34,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574392&type=Action&PhysicalStats=
Benjamin Wiseman,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Side Back,1st Half,05:36,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574441&type=Action&PhysicalStats=
Ian Hecker,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Side Back,1st Half,05:38,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574586&type=Action&PhysicalStats=
Henry Wassarman,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Side Back,1st Half,05:41,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574982&type=Action&PhysicalStats=
Aaron Choi,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Forward,1st Half,05:43,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574290&type=Action&PhysicalStats=
Maxim Makar,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Forward,1st Half,05:46,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574652&type=Action&PhysicalStats=
Maxim Makar,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Line Break,1st Half,05:46,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574684&type=Action&PhysicalStats=
Nicholas Duarte Mesquita,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Unsucc Forward,1st Half,05:49,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574740&type=Action&PhysicalStats=
Nicholas Duarte Mesquita,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Unsucc Att Aerial,1st Half,05:49,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574738&type=Action&PhysicalStats=
George Nouaime,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Stand Tackle,1st Half,05:53,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574479&type=Action&PhysicalStats=
Ben Shapiro,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Side Back,1st Half,05:54,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574393&type=Action&PhysicalStats=
George Nouaime,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Unsucc Forward,1st Half,05:56,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574504&type=Action&PhysicalStats=
Henry Wassarman,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Progr Inter,1st Half,06:08,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574970&type=Action&PhysicalStats=
Henry Wassarman,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Forward,1st Half,06:08,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574956&type=Action&PhysicalStats=
Amir Yahalom,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Line Break,1st Half,06:11,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574929&type=Action&PhysicalStats=
Amir Yahalom,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Unsucc Forward,1st Half,06:11,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574918&type=Action&PhysicalStats=
Ben Shapiro,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Unprogr Inter,1st Half,06:26,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574395&type=Action&PhysicalStats=
Benjamin Wiseman,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Stand Tackle,1st Half,06:48,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574413&type=Action&PhysicalStats=
Benjamin Wiseman,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Foul Won,1st Half,06:48,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574425&type=Action&PhysicalStats=
Henry Wassarman,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Side Back,1st Half,07:01,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574983&type=Action&PhysicalStats=
Henry Wassarman,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,FK,1st Half,07:01,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574967&type=Action&PhysicalStats=
Aaron Choi,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Forward,1st Half,07:05,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574291&type=Action&PhysicalStats=
Henry Wassarman,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Unsucc Forward,1st Half,07:08,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574994&type=Action&PhysicalStats=
Henry Wassarman,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Line Break,1st Half,07:08,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=575011&type=Action&PhysicalStats=
George Nouaime,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Side Back,1st Half,07:13,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574498&type=Action&PhysicalStats=
George Nouaime,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Progr Rec,1st Half,07:13,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574495&type=Action&PhysicalStats=
Amir Yahalom,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Side Back,1st Half,07:13,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574900&type=Action&PhysicalStats=
Maxim Makar,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Forward,1st Half,07:16,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574653&type=Action&PhysicalStats=
Owen Zhang,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Forward,1st Half,07:18,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574761&type=Action&PhysicalStats=
Nicholas Duarte Mesquita,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Unsucc Forward,1st Half,07:20,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574741&type=Action&PhysicalStats=
George Nouaime,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Unprogr Inter,1st Half,07:22,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574502&type=Action&PhysicalStats=
Ian Hecker,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Stand Tackle,1st Half,07:33,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574540&type=Action&PhysicalStats=
Ian Hecker,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Forward,1st Half,07:33,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574552&type=Action&PhysicalStats=
Nicholas Duarte Mesquita,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Foul Won,1st Half,07:38,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574724&type=Action&PhysicalStats=
Nicholas Duarte Mesquita,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Dribble,1st Half,07:38,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574714&type=Action&PhysicalStats=
Ian Hecker,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Unsucc FK,1st Half,08:17,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574619&type=Action&PhysicalStats=
Ian Hecker,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Unsucc Cross,1st Half,08:17,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574597&type=Action&PhysicalStats=
Benjamin Wiseman,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Progr Rec,1st Half,08:24,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574438&type=Action&PhysicalStats=
Benjamin Wiseman,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Clear,1st Half,08:24,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574410&type=Action&PhysicalStats=
Aaron Choi,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Throw-in against,1st Half,08:44,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574346&type=Action&PhysicalStats=
Henry Wassarman,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Unsucc Forward,1st Half,08:57,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574995&type=Action&PhysicalStats=
Henry Wassarman,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Unprogr Rec,1st Half,08:57,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574993&type=Action&PhysicalStats=
Maxim Makar,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Progr Rec,1st Half,08:58,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574661&type=Action&PhysicalStats=
Maxim Makar,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Clear,1st Half,08:58,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574646&type=Action&PhysicalStats=
Henry Wassarman,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Side Back,1st Half,09:48,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574984&type=Action&PhysicalStats=
Aaron Choi,,Boston Bolts U19 MLS Next,2024-11-24,Toronto,,Forward,1st Half,09:50,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=574292&type=Action&PhysicalStats=
