,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Action Details,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Player Full Name,,Team,Match Date,Opposition,,Action,Period,Time,,x,y,ex,ey,Dir,Video Link
Oliver van den Bosch,,Boston Bolts U19 NALB,2025-03-01,Seacoast of Bedford,,Kick Off,1st Half,00:00,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=709591&type=Action
Christian Palacios,,Boston Bolts U19 NALB,2025-03-01,Seacoast of Bedford,,Shot off Target,1st Half,00:00,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=710464&type=Action
Charlie Roberts,,Boston Bolts U19 NALB,2025-03-01,Seacoast of Bedford,,Clear,1st Half,00:27,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=709631&type=Action
Oliver van den Bosch,,Boston Bolts U19 NALB,2025-03-01,Seacoast of Bedford,,Throw-in against,1st Half,00:40,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=709621&type=Action
Christian Palacios,,Boston Bolts U19 NALB,2025-03-01,Seacoast of Bedford,,Att 1v1,1st Half,00:45,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=710478&type=Action
Christian Palacios,,Boston Bolts U19 NALB,2025-03-01,Seacoast of Bedford,,Tackle,1st Half,00:45,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=710448&type=Action
Christian Palacios,,Boston Bolts U19 NALB,2025-03-01,Seacoast of Bedford,,Loss of Poss,1st Half,00:45,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=710411&type=Action
Christian Palacios,,Boston Bolts U19 NALB,2025-03-01,Seacoast of Bedford,,Progr Rec,1st Half,00:45,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=710421&type=Action
Christian Palacios,,Boston Bolts U19 NALB,2025-03-01,Seacoast of Bedford,,Unsucc Dribble,1st Half,00:45,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=710487&type=Action
Jaden Barrack-Anidi,,Boston Bolts U19 NALB,2025-03-01,Seacoast of Bedford,,Stand Tackle,1st Half,00:52,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=709798&type=Action
Jaden Barrack-Anidi,,Boston Bolts U19 NALB,2025-03-01,Seacoast of Bedford,,Dribble,1st Half,00:52,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=709803&type=Action
Jaden Barrack-Anidi,,Boston Bolts U19 NALB,2025-03-01,Seacoast of Bedford,,Progr Rec,1st Half,00:52,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=709851&type=Action
Jaden Barrack-Anidi,,Boston Bolts U19 NALB,2025-03-01,Seacoast of Bedford,,Unsucc Forward,1st Half,00:52,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=709871&type=Action
Owen Filler,,Boston Bolts U19 NALB,2025-03-01,Seacoast of Bedford,,Progr Rec,1st Half,00:59,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=710172&type=Action
Christian Palacios,,Boston Bolts U19 NALB,2025-03-01,Seacoast of Bedford,,Forward,1st Half,01:02,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=710390&type=Action
Marco Hoxholli,,Boston Bolts U19 NALB,2025-03-01,Seacoast of Bedford,,Forward,1st Half,01:05,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=709728&type=Action
Silas Lawrence,,Boston Bolts U19 NALB,2025-03-01,Seacoast of Bedford,,Loss of Poss,1st Half,01:07,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=709982&type=Action
Silas Lawrence,,Boston Bolts U19 NALB,2025-03-01,Seacoast of Bedford,,Att 1v1,1st Half,01:07,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=710019&type=Action
Silas Lawrence,,Boston Bolts U19 NALB,2025-03-01,Seacoast of Bedford,,Unsucc Dribble,1st Half,01:07,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=710022&type=Action
Marco Hoxholli,,Boston Bolts U19 NALB,2025-03-01,Seacoast of Bedford,,Stand Tackle,1st Half,01:29,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=709726&type=Action
Wallace Lawrence,,Boston Bolts U19 NALB,2025-03-01,Seacoast of Bedford,,Forward,1st Half,01:35,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=710042&type=Action
Christian Palacios,,Boston Bolts U19 NALB,2025-03-01,Seacoast of Bedford,,Forward,1st Half,01:36,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=710391&type=Action
Jason Xintaropoulos,,Boston Bolts U19 NALB,2025-03-01,Seacoast of Bedford,,Shot on Target,1st Half,01:41,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=709938&type=Action
Silas Lawrence,,Boston Bolts U19 NALB,2025-03-01,Seacoast of Bedford,,Shot on Target,1st Half,01:46,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=709989&type=Action
Owen Filler,,Boston Bolts U19 NALB,2025-03-01,Seacoast of Bedford,,Unsucc Forward,1st Half,02:00,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=710193&type=Action
Owen Filler,,Boston Bolts U19 NALB,2025-03-01,Seacoast of Bedford,,Def Aerial,1st Half,02:00,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=710146&type=Action
Jason Xintaropoulos,,Boston Bolts U19 NALB,2025-03-01,Seacoast of Bedford,,Side Back,1st Half,02:03,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=709939&type=Action
