,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Action Details,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Player Full Name,,Team,Match Date,Opposition,,Action,Period,Time,,x,y,ex,ey,Dir,Video Link
Casey Powers,,Boston Bolts U17 MLS Next,2025-03-09,Gottschee,,Kick Off,1st Half,00:00,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=683197&type=Action
Killian Walsh,,Boston Bolts U17 MLS Next,2025-03-09,Gottschee,,Side Back,1st Half,00:01,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=683022&type=Action
Sam Cunniffe,,Boston Bolts U17 MLS Next,2025-03-09,Gottschee,,Side Back,1st Half,00:02,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=683060&type=Action
Brendan Furlonge,,Boston Bolts U17 MLS Next,2025-03-09,Gottschee,,Unsucc Forward,1st Half,00:05,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=682785&type=Action
Brendan Furlonge,,Boston Bolts U17 MLS Next,2025-03-09,Gottschee,,Line Break,1st Half,00:05,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=682801&type=Action
Brendan Furlonge,,Boston Bolts U17 MLS Next,2025-03-09,Gottschee,,Unsucc Forward,1st Half,00:23,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=682786&type=Action
Brendan Furlonge,,Boston Bolts U17 MLS Next,2025-03-09,Gottschee,,Stand Tackle,1st Half,00:23,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=682743&type=Action
Brendan Furlonge,,Boston Bolts U17 MLS Next,2025-03-09,Gottschee,,Progr Rec,1st Half,00:23,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=682764&type=Action
Brendan Furlonge,,Boston Bolts U17 MLS Next,2025-03-09,Gottschee,,Progr Rec,1st Half,00:30,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=682765&type=Action
Brendan Furlonge,,Boston Bolts U17 MLS Next,2025-03-09,Gottschee,,Side Back,1st Half,00:30,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=682773&type=Action
Sam Cunniffe,,Boston Bolts U17 MLS Next,2025-03-09,Gottschee,,Forward,1st Half,00:33,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=683039&type=Action
Sam Cunniffe,,Boston Bolts U17 MLS Next,2025-03-09,Gottschee,,Line Break,1st Half,00:33,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=683100&type=Action
Karim Eljamal,,Boston Bolts U17 MLS Next,2025-03-09,Gottschee,,Forward,1st Half,00:35,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=683388&type=Action
Brendan Furlonge,,Boston Bolts U17 MLS Next,2025-03-09,Gottschee,,Forward,1st Half,00:40,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=682750&type=Action
Killian Walsh,,Boston Bolts U17 MLS Next,2025-03-09,Gottschee,,Side Back,1st Half,00:41,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=683023&type=Action
Kaio Morais,,Boston Bolts U17 MLS Next,2025-03-09,Gottschee,,Loss of Poss,1st Half,00:46,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=682976&type=Action
Sam Cunniffe,,Boston Bolts U17 MLS Next,2025-03-09,Gottschee,,Progr Rec,1st Half,00:51,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=683051&type=Action
Sam Cunniffe,,Boston Bolts U17 MLS Next,2025-03-09,Gottschee,,Side Back,1st Half,00:51,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=683061&type=Action
Jonah Greenblatt,,Boston Bolts U17 MLS Next,2025-03-09,Gottschee,,Forward,1st Half,00:54,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=682897&type=Action
Logan Moniz,,Boston Bolts U17 MLS Next,2025-03-09,Gottschee,,Dribble,1st Half,00:59,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=683279&type=Action
Logan Moniz,,Boston Bolts U17 MLS Next,2025-03-09,Gottschee,,Forward,1st Half,00:59,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=683290&type=Action
Logan Moniz,,Boston Bolts U17 MLS Next,2025-03-09,Gottschee,,Att 1v1,1st Half,00:59,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=683370&type=Action
Julian Martinez,,Boston Bolts U17 MLS Next,2025-03-09,Gottschee,,Forward,1st Half,01:03,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=683427&type=Action
Julian Martinez,,Boston Bolts U17 MLS Next,2025-03-09,Gottschee,,Pass into Oppo Box,1st Half,01:03,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=683456&type=Action
Julian Martinez,,Boston Bolts U17 MLS Next,2025-03-09,Gottschee,,Line Break,1st Half,01:03,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=683457&type=Action
Julian Martinez,,Boston Bolts U17 MLS Next,2025-03-09,Gottschee,,Assist,1st Half,01:03,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=683451&type=Action
Logan Moniz,,Boston Bolts U17 MLS Next,2025-03-09,Gottschee,,Goal,1st Half,01:06,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=683352&type=Action
Logan Moniz,,Boston Bolts U17 MLS Next,2025-03-09,Gottschee,,Shot on Target,1st Half,01:06,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=683328&type=Action
Casey Powers,,Boston Bolts U17 MLS Next,2025-03-09,Gottschee,,Side Back,1st Half,01:52,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=683178&type=Action
Brendan Furlonge,,Boston Bolts U17 MLS Next,2025-03-09,Gottschee,,Unprogr Rec,1st Half,01:56,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=682780&type=Action
