,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Action Details,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Player Full Name,,Team,Match Date,Opposition,,Action,Period,Time,,x,y,ex,ey,Dir,Video Link
Kai Mercer,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Kick Off,1st Half,00:00,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=758161&type=Action
Andrew Wenzel,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Progr Rec,1st Half,00:04,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=758029&type=Action
Andrew Wenzel,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Forward,1st Half,00:04,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=758012&type=Action
Dean Ezzat,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Unsucc Forward,1st Half,00:05,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=757464&type=Action
Dean Ezzat,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Unsucc Att Aerial,1st Half,00:05,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=757461&type=Action
Andrew Wenzel,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Unprogr Rec,1st Half,00:11,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=758050&type=Action
Andrew Wenzel,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Unsucc Forward,1st Half,00:11,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=758057&type=Action
Kai Veson,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Progr Rec,1st Half,00:14,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=757509&type=Action
Kai Veson,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Side Back,1st Half,00:14,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=757516&type=Action
Max Christiano,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Side Back,1st Half,00:16,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=757746&type=Action
Andrew Wenzel,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Side Back,1st Half,00:20,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=758037&type=Action
Dean Ezzat,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Side Back,1st Half,00:21,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=757445&type=Action
Owen Spinney,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Side Back,1st Half,00:24,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=757588&type=Action
Kai Mercer,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Side Back,1st Half,00:27,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=758153&type=Action
Liam Bazant,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Side Back,1st Half,00:30,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=757888&type=Action
Kai Mercer,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Unsucc Long,1st Half,00:31,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=758157&type=Action
Kai Mercer,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Line Break,1st Half,00:31,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=758165&type=Action
Andrew Wenzel,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Progr Rec,1st Half,00:35,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=758030&type=Action
Andrew Wenzel,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Forward,1st Half,00:35,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=758013&type=Action
Dean Ezzat,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Forward,1st Half,00:37,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=757411&type=Action
Alexander Lucas,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Loss of Poss,1st Half,00:39,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=757948&type=Action
Andrew Wenzel,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Throw-in,1st Half,00:49,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=758075&type=Action
Alexander Lucas,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Loss of Poss,1st Half,00:52,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=757949&type=Action
Andrew Wenzel,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Throw-in,1st Half,01:04,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=758076&type=Action
Owen Smith,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Loss of Poss,1st Half,01:08,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=757701&type=Action
Andrew Wenzel,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Throw-in,1st Half,01:27,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=758077&type=Action
Alexander Lucas,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Unsucc Side Back,1st Half,01:29,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=757964&type=Action
Dean Ezzat,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Stand Tackle,1st Half,01:31,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=757408&type=Action
Alexander Lucas,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Unsucc Side Back,1st Half,01:35,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=757965&type=Action
Alexander Lucas,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Pass into Oppo Box,1st Half,01:35,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=757974&type=Action
Kai Veson,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Unprogr Inter,1st Half,01:39,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=757535&type=Action
Kai Mercer,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Throw-in against,1st Half,01:48,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=758186&type=Action
Dean Ezzat,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Progr Inter,1st Half,01:49,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=757428&type=Action
Dean Ezzat,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Long,1st Half,01:49,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=757425&type=Action
Dean Ezzat,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Line Break,1st Half,01:49,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=757481&type=Action
Owen Smith,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Forward,1st Half,01:54,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=757698&type=Action
Alexander Lucas,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Loss of Poss,1st Half,01:57,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=757950&type=Action
Liam Bazant,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Progr Rec,1st Half,02:30,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=757874&type=Action
Liam Bazant,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Clear,1st Half,02:30,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=757836&type=Action
Kai Mercer,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Throw-in against,1st Half,03:04,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=758187&type=Action
Dean Ezzat,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Own Box Clear,1st Half,03:06,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=757478&type=Action
Dean Ezzat,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Progr Rec,1st Half,03:06,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=757435&type=Action
Milo Brandon,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Headed Clear,1st Half,03:08,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=757335&type=Action
Milo Brandon,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Own Box Clear,1st Half,03:08,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=757336&type=Action
Matthew DeSantis,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Stand Tackle,1st Half,03:16,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=757793&type=Action
Owen Smith,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Side Back,1st Half,03:17,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=757707&type=Action
Max Christiano,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Forward,1st Half,03:19,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=757723&type=Action
Kai Veson,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Side Back,1st Half,03:23,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=757517&type=Action
Milo Brandon,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Side Back,1st Half,03:25,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=757303&type=Action
Owen Spinney,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Side Back,1st Half,03:29,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=757589&type=Action
Kai Mercer,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Line Break,1st Half,03:35,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=758166&type=Action
Kai Mercer,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Long,1st Half,03:35,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=758151&type=Action
Kai Veson,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Forward,1st Half,03:39,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=757490&type=Action
Alexander Lucas,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Unsucc Forward,1st Half,03:41,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=757961&type=Action
Kai Veson,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Loss of Poss,1st Half,03:44,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=757504&type=Action
Kai Veson,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Unprogr Inter,1st Half,03:44,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=757536&type=Action
Dean Ezzat,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Progr Inter,1st Half,03:51,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=757429&type=Action
Dean Ezzat,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Forward,1st Half,03:51,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=757412&type=Action
Alexander Lucas,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Unsucc Side Back,1st Half,03:56,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=757966&type=Action
Max Christiano,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Forward,1st Half,04:02,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=757724&type=Action
Max Christiano,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Progr Rec,1st Half,04:02,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=757742&type=Action
Alexander Lucas,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Forward,1st Half,04:03,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=757942&type=Action
Kai Veson,,Boston Bolts U16 NALB,2025-04-06,Syracuse DA,,Loss of Poss,1st Half,04:07,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=757505&type=Action
