,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Action Details,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Player Full Name,,Team,Match Date,Opposition,,Action,Period,Time,,x,y,ex,ey,Dir,Video Link
Casey Powers,,Boston Bolts U17 MLS Next,2024-11-24,Valeo,,Kick Off,1st Half,00:00,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=578664&type=Action&PhysicalStats=
Karim Eljamal,,Boston Bolts U17 MLS Next,2024-11-24,Valeo,,Forward,1st Half,00:00,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=578855&type=Action&PhysicalStats=
Finn van Clief,,Boston Bolts U17 MLS Next,2024-11-24,Valeo,,Side Back,1st Half,00:02,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=578129&type=Action&PhysicalStats=
Henry Freeman,,Boston Bolts U17 MLS Next,2024-11-24,Valeo,,Unsucc Forward,1st Half,00:03,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=579027&type=Action&PhysicalStats=
Jake Ciavarro,,Boston Bolts U17 MLS Next,2024-11-24,Valeo,,Progr Rec,1st Half,00:07,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=578194&type=Action&PhysicalStats=
Jake Ciavarro,,Boston Bolts U17 MLS Next,2024-11-24,Valeo,,Side Back,1st Half,00:07,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=578210&type=Action&PhysicalStats=
Henry Freeman,,Boston Bolts U17 MLS Next,2024-11-24,Valeo,,Side Back,1st Half,00:08,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=579009&type=Action&PhysicalStats=
Jake Ciavarro,,Boston Bolts U17 MLS Next,2024-11-24,Valeo,,Forward,1st Half,00:11,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=578170&type=Action&PhysicalStats=
Jake Ciavarro,,Boston Bolts U17 MLS Next,2024-11-24,Valeo,,Line Break,1st Half,00:11,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=578243&type=Action&PhysicalStats=
Karim Eljamal,,Boston Bolts U17 MLS Next,2024-11-24,Valeo,,Unsucc Forward,1st Half,00:14,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=578907&type=Action&PhysicalStats=
Karim Eljamal,,Boston Bolts U17 MLS Next,2024-11-24,Valeo,,Line Break,1st Half,00:14,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=578917&type=Action&PhysicalStats=
Logan Moniz,,Boston Bolts U17 MLS Next,2024-11-24,Valeo,,Progr Rec,1st Half,00:17,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=578771&type=Action&PhysicalStats=
Logan Moniz,,Boston Bolts U17 MLS Next,2024-11-24,Valeo,,Stand Tackle,1st Half,00:17,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=578728&type=Action&PhysicalStats=
Karim Eljamal,,Boston Bolts U17 MLS Next,2024-11-24,Valeo,,Att Shot Blockd,1st Half,00:20,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=578852&type=Action&PhysicalStats=
Jonah Greenblatt,,Boston Bolts U17 MLS Next,2024-11-24,Valeo,,Forward,1st Half,00:39,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=578257&type=Action&PhysicalStats=
Jonah Greenblatt,,Boston Bolts U17 MLS Next,2024-11-24,Valeo,,Progr Rec,1st Half,00:39,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=578270&type=Action&PhysicalStats=
Henry Freeman,,Boston Bolts U17 MLS Next,2024-11-24,Valeo,,Unprogr Rec,1st Half,00:58,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=579023&type=Action&PhysicalStats=
Henry Freeman,,Boston Bolts U17 MLS Next,2024-11-24,Valeo,,Unsucc Forward,1st Half,00:58,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=579028&type=Action&PhysicalStats=
Killian Walsh,,Boston Bolts U17 MLS Next,2024-11-24,Valeo,,Throw-in,1st Half,01:15,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=578434&type=Action&PhysicalStats=
Jonah Greenblatt,,Boston Bolts U17 MLS Next,2024-11-24,Valeo,,Throw-in,1st Half,01:34,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=578310&type=Action&PhysicalStats=
Killian Walsh,,Boston Bolts U17 MLS Next,2024-11-24,Valeo,,Unprogr Rec,1st Half,01:41,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=578420&type=Action&PhysicalStats=
Killian Walsh,,Boston Bolts U17 MLS Next,2024-11-24,Valeo,,Unsucc Side Back,1st Half,01:41,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=578426&type=Action&PhysicalStats=
Jake Ciavarro,,Boston Bolts U17 MLS Next,2024-11-24,Valeo,,Side Back,1st Half,01:46,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=578211&type=Action&PhysicalStats=
Jake Ciavarro,,Boston Bolts U17 MLS Next,2024-11-24,Valeo,,Progr Rec,1st Half,01:46,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=578195&type=Action&PhysicalStats=
Sam Cunniffe,,Boston Bolts U17 MLS Next,2024-11-24,Valeo,,Forward,1st Half,01:54,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=578539&type=Action&PhysicalStats=
Sam Cunniffe,,Boston Bolts U17 MLS Next,2024-11-24,Valeo,,Line Break,1st Half,01:54,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=578612&type=Action&PhysicalStats=
Finn van Clief,,Boston Bolts U17 MLS Next,2024-11-24,Valeo,,Side Back,1st Half,01:58,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=578130&type=Action&PhysicalStats=
Karim Eljamal,,Boston Bolts U17 MLS Next,2024-11-24,Valeo,,Side Back,1st Half,02:00,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=578883&type=Action&PhysicalStats=
Marcus Cooper,,Boston Bolts U17 MLS Next,2024-11-24,Valeo,,Side Back,1st Half,02:03,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=578471&type=Action&PhysicalStats=
Henry Freeman,,Boston Bolts U17 MLS Next,2024-11-24,Valeo,,Unsucc Forward,1st Half,02:05,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=579029&type=Action&PhysicalStats=
Casey Powers,,Boston Bolts U17 MLS Next,2024-11-24,Valeo,,Throw-in against,1st Half,02:14,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=578701&type=Action&PhysicalStats=
Sam Cunniffe,,Boston Bolts U17 MLS Next,2024-11-24,Valeo,,Unprogr Rec,1st Half,02:20,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=578595&type=Action&PhysicalStats=
Sam Cunniffe,,Boston Bolts U17 MLS Next,2024-11-24,Valeo,,Unsucc Forward,1st Half,02:20,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=578599&type=Action&PhysicalStats=
Karim Eljamal,,Boston Bolts U17 MLS Next,2024-11-24,Valeo,,Stand Tackle,1st Half,02:22,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=578853&type=Action&PhysicalStats=
Karim Eljamal,,Boston Bolts U17 MLS Next,2024-11-24,Valeo,,Progr Rec,1st Half,02:22,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=578871&type=Action&PhysicalStats=
Karim Eljamal,,Boston Bolts U17 MLS Next,2024-11-24,Valeo,,Unsucc Forward,1st Half,02:22,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=578908&type=Action&PhysicalStats=
Finn van Clief,,Boston Bolts U17 MLS Next,2024-11-24,Valeo,,Side Back,1st Half,02:27,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=578131&type=Action&PhysicalStats=
Logan Moniz,,Boston Bolts U17 MLS Next,2024-11-24,Valeo,,Foul Won,1st Half,02:31,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=578759&type=Action&PhysicalStats=
Logan Moniz,,Boston Bolts U17 MLS Next,2024-11-24,Valeo,,Unsucc Cross,1st Half,03:03,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=578815&type=Action&PhysicalStats=
Logan Moniz,,Boston Bolts U17 MLS Next,2024-11-24,Valeo,,Unsucc FK,1st Half,03:03,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=578828&type=Action&PhysicalStats=
Finn van Clief,,Boston Bolts U17 MLS Next,2024-11-24,Valeo,,Loss of Poss,1st Half,03:49,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=578107&type=Action&PhysicalStats=
Finn van Clief,,Boston Bolts U17 MLS Next,2024-11-24,Valeo,,Unprogr Rec,1st Half,03:49,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=578143&type=Action&PhysicalStats=
Finn van Clief,,Boston Bolts U17 MLS Next,2024-11-24,Valeo,,Side Back,1st Half,03:53,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=578132&type=Action&PhysicalStats=
Finn van Clief,,Boston Bolts U17 MLS Next,2024-11-24,Valeo,,Progr Rec,1st Half,03:53,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=578121&type=Action&PhysicalStats=
Jake Ciavarro,,Boston Bolts U17 MLS Next,2024-11-24,Valeo,,Side Back,1st Half,03:54,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=578212&type=Action&PhysicalStats=
Logan Moniz,,Boston Bolts U17 MLS Next,2024-11-24,Valeo,,Side Back,1st Half,03:56,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=578787&type=Action&PhysicalStats=
Karim Eljamal,,Boston Bolts U17 MLS Next,2024-11-24,Valeo,,Unsucc Forward,1st Half,03:59,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=578909&type=Action&PhysicalStats=
