,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Action Details,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Player Full Name,,Team,Match Date,Opposition,,Action,Period,Time,,x,y,ex,ey,Dir,Video Link
Jake McConville,,Boston Bolts U19 NALSS,2024-12-01,MA Rush,,Kick Off,1st Half,00:00,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=589069&type=Action&PhysicalStats=
Noah Eggers,,Boston Bolts U19 NALSS,2024-12-01,MA Rush,,Unsucc Corner Kick,1st Half,00:52,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=588851&type=Action&PhysicalStats=
Noah Eggers,,Boston Bolts U19 NALSS,2024-12-01,MA Rush,,Unsucc Corner Kick,1st Half,01:16,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=588852&type=Action&PhysicalStats=
Dylan Fernandes,,Boston Bolts U19 NALSS,2024-12-01,MA Rush,,Unprogr Inter,1st Half,01:36,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=588889&type=Action&PhysicalStats=
Dylan Fernandes,,Boston Bolts U19 NALSS,2024-12-01,MA Rush,,Unsucc Forward,1st Half,01:36,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=588895&type=Action&PhysicalStats=
Dylan Fernandes,,Boston Bolts U19 NALSS,2024-12-01,MA Rush,,Unprogr Inter,1st Half,01:42,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=588890&type=Action&PhysicalStats=
Jake McConville,,Boston Bolts U19 NALSS,2024-12-01,MA Rush,,Throw-in against,1st Half,01:51,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=589099&type=Action&PhysicalStats=
Vincent DeOliveira,,Boston Bolts U19 NALSS,2024-12-01,MA Rush,,Loss of Poss,1st Half,01:55,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=588677&type=Action&PhysicalStats=
Vincent DeOliveira,,Boston Bolts U19 NALSS,2024-12-01,MA Rush,,Unprogr Inter,1st Half,01:55,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=588699&type=Action&PhysicalStats=
Vincent DeOliveira,,Boston Bolts U19 NALSS,2024-12-01,MA Rush,,Unsucc Stand Tackle,1st Half,01:59,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=588704&type=Action&PhysicalStats=
Dylan Fernandes,,Boston Bolts U19 NALSS,2024-12-01,MA Rush,,Throw-in,1st Half,02:12,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=588907&type=Action&PhysicalStats=
Jackson Mercieri,,Boston Bolts U19 NALSS,2024-12-01,MA Rush,,Def Aerial,1st Half,02:26,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=589114&type=Action&PhysicalStats=
Vincent DeOliveira,,Boston Bolts U19 NALSS,2024-12-01,MA Rush,,Foul Won,1st Half,02:27,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=588674&type=Action&PhysicalStats=
Panayioti Haseotes,,Boston Bolts U19 NALSS,2024-12-01,MA Rush,,Unsucc FK,1st Half,02:35,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=589001&type=Action&PhysicalStats=
Panayioti Haseotes,,Boston Bolts U19 NALSS,2024-12-01,MA Rush,,Pass into Oppo Box,1st Half,02:35,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=589012&type=Action&PhysicalStats=
Panayioti Haseotes,,Boston Bolts U19 NALSS,2024-12-01,MA Rush,,Line Break,1st Half,02:35,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=589013&type=Action&PhysicalStats=
