,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Action Details,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Player Full Name,,Team,Match Date,Opposition,,Action,Period,Time,,x,y,ex,ey,Dir,Video Link
Aaron Choi,,Boston Bolts U19 MLS Next,2024-09-15,Beachside,,Kick Off,1st Half,00:00,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=309473&type=Action&PhysicalStats=
Zachary Miles,,Boston Bolts U19 MLS Next,2024-09-15,Beachside,,Clear,1st Half,00:08,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=309474&type=Action&PhysicalStats=
Zachary Miles,,Boston Bolts U19 MLS Next,2024-09-15,Beachside,,Progr Rec,1st Half,00:08,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=309475&type=Action&PhysicalStats=
Owen Zhang,,Boston Bolts U19 MLS Next,2024-09-15,Beachside,,Throw-in,1st Half,00:20,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=309476&type=Action&PhysicalStats=
Sebastian Snibbe,,Boston Bolts U19 MLS Next,2024-09-15,Beachside,,Loss of Poss,1st Half,00:21,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=309477&type=Action&PhysicalStats=
James Hirsh,,Boston Bolts U19 MLS Next,2024-09-15,Beachside,,Progr Rec,1st Half,01:00,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=309478&type=Action&PhysicalStats=
James Hirsh,,Boston Bolts U19 MLS Next,2024-09-15,Beachside,,Side Back,1st Half,01:00,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=309479&type=Action&PhysicalStats=
Maxim Makar,,Boston Bolts U19 MLS Next,2024-09-15,Beachside,,Unsucc Forward,1st Half,01:02,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=309480&type=Action&PhysicalStats=
Aaron Choi,,Boston Bolts U19 MLS Next,2024-09-15,Beachside,,Progr Rec,1st Half,01:22,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=309481&type=Action&PhysicalStats=
Aaron Choi,,Boston Bolts U19 MLS Next,2024-09-15,Beachside,,Forward,1st Half,01:22,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=309482&type=Action&PhysicalStats=
Henry Wasserman,,Boston Bolts U19 MLS Next,2024-09-15,Beachside,,Forward,1st Half,01:28,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=309483&type=Action&PhysicalStats=
Ian Hecker,,Boston Bolts U19 MLS Next,2024-09-15,Beachside,,Side Back,1st Half,01:34,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=309484&type=Action&PhysicalStats=
Zachary Miles,,Boston Bolts U19 MLS Next,2024-09-15,Beachside,,Side Back,1st Half,01:39,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=309485&type=Action&PhysicalStats=
Henry Wasserman,,Boston Bolts U19 MLS Next,2024-09-15,Beachside,,Forward,1st Half,01:41,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=309486&type=Action&PhysicalStats=
Maxim Makar,,Boston Bolts U19 MLS Next,2024-09-15,Beachside,,Forward,1st Half,01:45,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=309487&type=Action&PhysicalStats=
Maxim Makar,,Boston Bolts U19 MLS Next,2024-09-15,Beachside,,Line Break,1st Half,01:45,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=309488&type=Action&PhysicalStats=
