,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Action Details,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Player Full Name,,Team,Match Date,Opposition,,Action,Period,Time,,x,y,ex,ey,Dir,Video Link
Aaron Choi,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Kick Off,1st Half,00:00,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=761850&type=Action
Ian Hecker,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Unprogr Inter,1st Half,00:11,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762120&type=Action
Christo Velikin,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Unprogr Inter,1st Half,00:17,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762673&type=Action
James Hirsh,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Unsucc Cross,1st Half,00:45,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762185&type=Action
James Hirsh,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Unprogr Inter,1st Half,00:45,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762179&type=Action
Charlie Pons,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Unprogr Rec,1st Half,00:49,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762627&type=Action
Charlie Pons,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Unsucc Cross,1st Half,00:49,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762631&type=Action
Amir Yahalom,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Stand Tackle,1st Half,00:55,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762299&type=Action
Zachary Miles,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Unprogr Inter,1st Half,00:58,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762540&type=Action
Ian Hecker,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Progr Inter,1st Half,01:05,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762108&type=Action
Ian Hecker,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Side Back,1st Half,01:05,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762115&type=Action
Zachary Miles,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Side Back,1st Half,01:08,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762520&type=Action
Aaron Choi,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Own Box Clear,1st Half,01:09,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=761852&type=Action
Aaron Choi,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Throw-in against,1st Half,01:24,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=761916&type=Action
Henry Wassarman,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Unprogr Rec,1st Half,01:31,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762434&type=Action
Henry Wassarman,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Unsucc Long,1st Half,01:31,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762444&type=Action
Henry Wassarman,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Line Break,1st Half,01:31,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762458&type=Action
Amir Yahalom,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Line Break,1st Half,01:36,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762375&type=Action
Amir Yahalom,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Long,1st Half,01:36,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762321&type=Action
Amir Yahalom,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Progr Rec,1st Half,01:36,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762331&type=Action
Ian Hecker,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Att Shot Blockd,1st Half,01:42,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762072&type=Action
Ian Hecker,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Dribble,1st Half,01:42,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762080&type=Action
Ian Hecker,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Assist,1st Half,02:13,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762140&type=Action
Ian Hecker,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Corner Kick,1st Half,02:13,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762141&type=Action
James Hirsh,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Goal,1st Half,02:15,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762196&type=Action
James Hirsh,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Header on Target,1st Half,02:15,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762198&type=Action
Zachary Miles,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Forward,1st Half,03:08,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762479&type=Action
Zachary Miles,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Progr Inter,1st Half,03:08,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762510&type=Action
Adin Pezo,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Forward,1st Half,03:10,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762249&type=Action
Charlie Pons,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Loss of Poss,1st Half,03:11,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762613&type=Action
Christo Velikin,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Unprogr Inter,1st Half,03:43,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762674&type=Action
Adin Pezo,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Forward,1st Half,03:50,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762250&type=Action
Adin Pezo,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Stand Tackle,1st Half,03:50,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762245&type=Action
Christo Velikin,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Cross,1st Half,03:52,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762648&type=Action
Charlie Pons,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Loss of Poss,1st Half,04:01,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762614&type=Action
Charlie Pons,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Att 1v1,1st Half,04:01,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762645&type=Action
Charlie Pons,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Dribble,1st Half,04:01,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762597&type=Action
Henry Wassarman,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Unprogr Inter,1st Half,04:22,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762432&type=Action
Aaron Choi,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Throw-in against,1st Half,04:33,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=761917&type=Action
Adin Pezo,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Loss of Poss,1st Half,04:43,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762265&type=Action
Adin Pezo,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Unprogr Rec,1st Half,04:43,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762280&type=Action
Aaron Choi,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Throw-in against,1st Half,04:54,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=761918&type=Action
Zachary Miles,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Side Back,1st Half,05:14,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762521&type=Action
Zachary Miles,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Stand Tackle,1st Half,05:14,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762473&type=Action
George Nouaime,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Side Back,1st Half,05:15,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762051&type=Action
Aaron Choi,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Own Box Clear,1st Half,05:17,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=761853&type=Action
Benjamin Wiseman,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Foul Won,1st Half,05:22,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=761958&type=Action
Benjamin Wiseman,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Progr Inter,1st Half,05:22,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=761966&type=Action
Zachary Miles,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Side Back,1st Half,05:39,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762522&type=Action
Zachary Miles,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,FK,1st Half,05:39,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762500&type=Action
Aaron Choi,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Forward,1st Half,05:43,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=761815&type=Action
Zachary Miles,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Side Back,1st Half,05:46,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762523&type=Action
Aaron Choi,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Long,1st Half,05:48,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=761826&type=Action
Ian Hecker,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Side Back,1st Half,05:52,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762116&type=Action
Benjamin Wiseman,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Unsucc Forward,1st Half,05:54,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=761993&type=Action
Amir Yahalom,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Progr Rec,1st Half,06:12,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762332&type=Action
Amir Yahalom,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Side Back,1st Half,06:12,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762340&type=Action
Aaron Choi,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Unsucc Long,1st Half,06:16,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=761836&type=Action
Aaron Choi,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Line Break,1st Half,06:16,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=761857&type=Action
Amir Yahalom,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Stand Tackle,1st Half,06:23,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762300&type=Action
Ian Hecker,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Forward,1st Half,06:25,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762086&type=Action
Amir Yahalom,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Forward,1st Half,06:26,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762304&type=Action
George Nouaime,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Side Back,1st Half,06:26,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762052&type=Action
Ian Hecker,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Unsucc Forward,1st Half,06:28,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762129&type=Action
Ian Hecker,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Unsucc Tackle,1st Half,06:33,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762138&type=Action
Zachary Miles,,Boston Bolts U19 MLS Next,2025-04-05,IFA,,Blocked Cross,1st Half,06:41,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=762561&type=Action
