,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Action Details,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Player Full Name,,Team,Match Date,Opposition,,Action,Period,Time,,x,y,ex,ey,Dir,Video Link
Aaron Choi,,Boston Bolts U19 MLS Next,2024-09-14,NEFC,,Kick Off,1st Half,00:00,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=305991&type=Action&PhysicalStats=
Miguel Pereira,,Boston Bolts U19 MLS Next,2024-09-14,NEFC,,Side Back,1st Half,00:00,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=305992&type=Action&PhysicalStats=
Henry Wasserman,,Boston Bolts U19 MLS Next,2024-09-14,NEFC,,Long,1st Half,00:03,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=305993&type=Action&PhysicalStats=
Henry Wasserman,,Boston Bolts U19 MLS Next,2024-09-14,NEFC,,Line Break,1st Half,00:03,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=305994&type=Action&PhysicalStats=
Adin Pezo,,Boston Bolts U19 MLS Next,2024-09-14,NEFC,,Att Aerial,1st Half,00:07,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=305995&type=Action&PhysicalStats=
Adin Pezo,,Boston Bolts U19 MLS Next,2024-09-14,NEFC,,Side Back,1st Half,00:07,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=305996&type=Action&PhysicalStats=
Ian Hecker,,Boston Bolts U19 MLS Next,2024-09-14,NEFC,,Forward,1st Half,00:09,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=305997&type=Action&PhysicalStats=
Adin Pezo,,Boston Bolts U19 MLS Next,2024-09-14,NEFC,,Loss of Poss,1st Half,00:11,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=305998&type=Action&PhysicalStats=
Maxim Makar,,Boston Bolts U19 MLS Next,2024-09-14,NEFC,,Progr Inter,1st Half,00:39,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=306000&type=Action&PhysicalStats=
Maxim Makar,,Boston Bolts U19 MLS Next,2024-09-14,NEFC,,Clear,1st Half,00:39,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=306001&type=Action&PhysicalStats=
