,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Action Details,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Player Full Name,,Team,Match Date,Opposition,,Action,Period,Time,,x,y,ex,ey,Dir,Video Link
Ben Marro,,Boston Bolts U16 MLS Next,2024-11-02,Conneticut United,,Kick Off,1st Half,00:00,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=544488&type=Action&PhysicalStats=
Christian Kence,,Boston Bolts U16 MLS Next,2024-11-02,Conneticut United,,Side Back,1st Half,00:00,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=544554&type=Action&PhysicalStats=
William Spaulding,,Boston Bolts U16 MLS Next,2024-11-02,Conneticut United,,Forward,1st Half,00:01,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=545186&type=Action&PhysicalStats=
William Spaulding,,Boston Bolts U16 MLS Next,2024-11-02,Conneticut United,,Line Break,1st Half,00:01,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=545240&type=Action&PhysicalStats=
Christian Kence,,Boston Bolts U16 MLS Next,2024-11-02,Conneticut United,,Forward,1st Half,00:05,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=544530&type=Action&PhysicalStats=
Nate Aaron,,Boston Bolts U16 MLS Next,2024-11-02,Conneticut United,,Forward,1st Half,00:07,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=544905&type=Action&PhysicalStats=
Nate Aaron,,Boston Bolts U16 MLS Next,2024-11-02,Conneticut United,,Line Break,1st Half,00:07,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=544958&type=Action&PhysicalStats=
Nate Aaron,,Boston Bolts U16 MLS Next,2024-11-02,Conneticut United,,Short Corner,1st Half,00:23,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=544953&type=Action&PhysicalStats=
Valentin Estevez Rubino,,Boston Bolts U16 MLS Next,2024-11-02,Conneticut United,,Side Back,1st Half,00:28,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=544998&type=Action&PhysicalStats=
Nate Aaron,,Boston Bolts U16 MLS Next,2024-11-02,Conneticut United,,Line Break,1st Half,00:30,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=544959&type=Action&PhysicalStats=
Nate Aaron,,Boston Bolts U16 MLS Next,2024-11-02,Conneticut United,,Unsucc Forward,1st Half,00:30,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=544948&type=Action&PhysicalStats=
Christian Kence,,Boston Bolts U16 MLS Next,2024-11-02,Conneticut United,,Foul Lost,1st Half,00:35,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=544538&type=Action&PhysicalStats=
Oscar Robertson,,Boston Bolts U16 MLS Next,2024-11-02,Conneticut United,,Unprogr Rec,1st Half,01:21,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=545163&type=Action&PhysicalStats=
Oscar Robertson,,Boston Bolts U16 MLS Next,2024-11-02,Conneticut United,,Unsucc Forward,1st Half,01:21,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=545165&type=Action&PhysicalStats=
Oscar Robertson,,Boston Bolts U16 MLS Next,2024-11-02,Conneticut United,,Stand Tackle,1st Half,01:30,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=545121&type=Action&PhysicalStats=
Oscar Robertson,,Boston Bolts U16 MLS Next,2024-11-02,Conneticut United,,Progr Rec,1st Half,01:30,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=545136&type=Action&PhysicalStats=
Ben Marro,,Boston Bolts U16 MLS Next,2024-11-02,Conneticut United,,Successful Cross,1st Half,02:20,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=544505&type=Action&PhysicalStats=
Nate Aaron,,Boston Bolts U16 MLS Next,2024-11-02,Conneticut United,,Stand Tackle,1st Half,02:25,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=544892&type=Action&PhysicalStats=
