,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Action Details,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Player Full Name,,Team,Match Date,Opposition,,Action,Period,Time,,x,y,ex,ey,Dir,Video Link
Aaron Choi,,Boston Bolts U19 MLS Next,2024-09-28,NYCFC,,Kick Off,1st Half,00:00,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=339790&type=Action&PhysicalStats=
Zachary Miles,,Boston Bolts U19 MLS Next,2024-09-28,NYCFC,,Forward,1st Half,00:08,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=339791&type=Action&PhysicalStats=
Zachary Miles,,Boston Bolts U19 MLS Next,2024-09-28,NYCFC,,Progr Inter,1st Half,00:08,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=339792&type=Action&PhysicalStats=
Peter Magnuson,,Boston Bolts U19 MLS Next,2024-09-28,NYCFC,,Side Back,1st Half,00:13,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=339793&type=Action&PhysicalStats=
George Nouaime,,Boston Bolts U19 MLS Next,2024-09-28,NYCFC,,Side Back,1st Half,00:14,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=339794&type=Action&PhysicalStats=
Peter Magnuson,,Boston Bolts U19 MLS Next,2024-09-28,NYCFC,,Side Back,1st Half,00:15,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=339795&type=Action&PhysicalStats=
Zachary Miles,,Boston Bolts U19 MLS Next,2024-09-28,NYCFC,,Side Back,1st Half,00:18,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=339796&type=Action&PhysicalStats=
Aaron Choi,,Boston Bolts U19 MLS Next,2024-09-28,NYCFC,,Forward,1st Half,00:21,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=339797&type=Action&PhysicalStats=
Maxim Makar,,Boston Bolts U19 MLS Next,2024-09-28,NYCFC,,Unsucc Forward,1st Half,00:29,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=339798&type=Action&PhysicalStats=
Miguel Pereira,,Boston Bolts U19 MLS Next,2024-09-28,NYCFC,,Unsucc Stand Tackle,1st Half,00:34,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=339799&type=Action&PhysicalStats=
Miguel Pereira,,Boston Bolts U19 MLS Next,2024-09-28,NYCFC,,Stand Tackle,1st Half,00:39,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=339800&type=Action&PhysicalStats=
Ian Hecker,,Boston Bolts U19 MLS Next,2024-09-28,NYCFC,,Forward,1st Half,00:42,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=339801&type=Action&PhysicalStats=
Ian Hecker,,Boston Bolts U19 MLS Next,2024-09-28,NYCFC,,Dribble,1st Half,00:42,Video,,,,,,http://bolts.soccerintelligence.com:9090/video?id=339802&type=Action&PhysicalStats=
